emag_offer_id,emag_product_id,product_name,currency,sale_price,stock,is_available,account_type,updated_at
165,165,Kit amplificator audio mono 20W cu LM1875T,RON,31.0,5,True,fbe,2025-09-22 17:52:12.952395
173,173,Amplificator audio mono 100W cu TDA7293,RON,72.0,0,True,fbe,2025-09-22 17:52:12.952395
176,176,Amplificator audio stereo 4x50W cu TDA7850 si BA3121,RON,79.0,5,True,fbe,2025-09-22 17:52:12.952395
177,177,Amplificator audio stereo 2x50W cu TPA3116D2,RON,59.0,5,True,fbe,2025-09-22 17:52:12.952395
180,180,Modul amplificator pentru casti cu MAX4410,RON,32.0,13,True,fbe,2025-09-22 17:52:12.952395
185,185,Amplificator audio MAX98357 I2S compatibil cu ESP32 si Raspberry Pi,RON,30.0,6,True,fbe,2025-09-22 17:52:12.952395
188,188,Amplificator audio stereo 2x50W sau mono 1x100W in punte cu TDA7492,RON,54.0,3,True,fbe,2025-09-22 17:52:12.952395
192,192,"Amplificator audio 2.1 cu corector de ton 2x50W + 100W cu TPA3116D2, XH-M139",RON,79.0,2,True,fbe,2025-09-22 17:52:12.952395
194,194,"Preamplificator microfon stereo dinamic, AD828",RON,21.0,8,True,fbe,2025-09-22 17:52:12.952395
195,195,Amplificator mono 100W cu TPA3116D2,RON,42.0,1,True,fbe,2025-09-22 17:52:12.952395
197,197,"Preamplificator corector de ton si ecou pentru karaoke si canto, XH-M273",RON,54.0,3,True,fbe,2025-09-22 17:52:12.952395
198,198,"Amplificator audio stereo 2x100W cu TDA7498, XH-M510",RON,89.0,4,True,fbe,2025-09-22 17:52:12.952395
137,137,"Amplificator audio stereo 2x15W cu Bluetooth, TDA7297",RON,62.0,2,True,fbe,2025-09-22 17:52:12.952395
82,82,"Amplificator audio stereo 2x300W cu TPA3255, ZK-3002T",RON,299.0,13,True,fbe,2025-09-22 17:52:07.600175
76,76,"Amplificator audio stereo 2x160W, TDA7498E",RON,116.0,9,True,fbe,2025-09-22 17:52:07.600175
75,75,"Preamplificator audio corector de ton audio microfon karaoke si canto, CD2399",RON,77.0,5,True,fbe,2025-09-22 17:52:07.600175
61,61,Amplificator audio stereo 2x15W cu TDA7297,RON,37.0,8,True,fbe,2025-09-22 17:52:07.600175
49,49,"Mini amplificator audio stereo 2x5W Bluetooth 5.0 cu PAM8403, XH-A158",RON,32.0,5,True,fbe,2025-09-22 17:52:07.600175
39,39,Amplificator audio stereo 2x45W cu TPA3118D2,RON,39.0,5,True,fbe,2025-09-22 17:52:07.600175
35,35,"Amplificator mono HiFi 100W cu TDA7293, alimentare dubla AC 12V-32V",RON,59.0,4,True,fbe,2025-09-22 17:52:07.600175
83,83,"Amplificator audio stereo 2x100W, clasa D, TDA7498",RON,99.0,5,True,fbe,2025-09-22 17:52:07.600175
98,98,"Preamplificator corector de ton, XH-M173 si amplificator microfon pentru karaoke",RON,43.0,4,True,fbe,2025-09-22 17:52:07.600175
86,86,"Amplificator audio stereo 2x420W cu TDA8954TH, HX-M252",RON,294.0,2,True,fbe,2025-09-22 17:52:07.600175
100,100,Modul amplificator audio stereo 2x15W cu TA2024,RON,49.0,1,True,fbe,2025-09-22 17:52:07.600175
90,90,Amplificator audio stereo 2x30W cu TDA7377,RON,64.0,3,True,fbe,2025-09-22 17:52:07.600175
92,92,"Preamplificator corector de ton audio stereo realizat cu NE5532, XH-M164",RON,51.0,10,True,fbe,2025-09-22 17:52:07.600175
93,93,"Preamplificator corector de ton cu control pentru inalte, medii si bas, NE5532",RON,64.0,14,True,fbe,2025-09-22 17:52:07.600175
94,94,"Preamplificator corector de ton cu reglaj volum, inalte, medii si bas, NE5532",RON,58.0,14,True,fbe,2025-09-22 17:52:07.600175
95,95,"Preamplificator corector de ton, optiune de schimbare OP-AMP, NE5532",RON,33.0,0,True,fbe,2025-09-22 17:52:07.600175
97,97,"Amplificator audio stereo 4x50W cu TDA7850, XH-M180",RON,161.0,8,True,fbe,2025-09-22 17:52:07.600175
88,88,Amplificator audio stereo 2x160W cu TDA7498E,RON,129.0,1,True,fbe,2025-09-22 17:52:07.600175
